customer_id,transaction_date,amount,type,status
540,2023-05-01,99,subscription,success
543,2023-05-01,99,subscription,success
545,2023-05-01,999,subscription,failed
547,2023-05-01,999,subscription,success
548,2023-05-01,999,subscription,failed
549,2023-05-01,200,upgrade,success
549,2023-05-01,99,subscription,success
552,2023-05-01,99,subscription,success
553,2023-05-01,99,subscription,success
556,2023-05-01,99,subscription,success
557,2023-05-01,200,upgrade,success
557,2023-05-01,99,subscription,success
558,2023-05-01,999,subscription,success
560,2023-05-01,99,subscription,success
561,2023-05-01,99,subscription,success
562,2023-05-01,99,subscription,success
563,2023-05-01,200,upgrade,success
563,2023-05-01,99,subscription,failed
564,2023-05-01,200,upgrade,success
564,2023-05-01,99,subscription,success
565,2023-05-01,99,subscription,success
566,2023-05-01,200,upgrade,success
566,2023-05-01,99,subscription,success
567,2023-05-01,99,subscription,success
570,2023-05-01,99,subscription,success
571,2023-05-01,99,subscription,success
572,2023-05-01,99,subscription,failed
574,2023-05-01,999,subscription,success
575,2023-05-01,99,subscription,success
576,2023-05-01,299,subscription,success
578,2023-05-01,999,subscription,success
579,2023-05-01,200,upgrade,success
579,2023-05-01,99,subscription,success
581,2023-05-01,99,subscription,success
582,2023-05-01,700,upgrade,success
582,2023-05-01,299,subscription,success
584,2023-05-01,99,subscription,success
587,2023-05-01,99,subscription,success
589,2023-05-01,99,subscription,success
590,2023-05-01,999,subscription,success
591,2023-05-01,99,subscription,success
592,2023-05-01,999,subscription,success
593,2023-05-01,99,subscription,success
595,2023-05-01,99,subscription,success
597,2023-05-01,99,subscription,failed
600,2023-05-01,99,subscription,success
601,2023-05-01,999,subscription,success
602,2023-05-01,99,subscription,success
604,2023-05-01,299,subscription,success
605,2023-05-01,99,subscription,success
606,2023-05-01,99,subscription,success
607,2023-05-01,99,subscription,success
608,2023-05-01,999,subscription,success
610,2023-05-01,299,subscription,success
613,2023-05-01,99,subscription,failed
615,2023-05-01,99,subscription,success
619,2023-05-01,99,subscription,success
620,2023-05-01,299,subscription,success
622,2023-05-01,200,upgrade,success
622,2023-05-01,99,subscription,success
623,2023-05-01,99,subscription,success
624,2023-05-01,700,upgrade,success
624,2023-05-01,299,subscription,success
625,2023-05-01,99,subscription,success
627,2023-05-01,99,subscription,success
628,2023-05-01,99,subscription,success
629,2023-05-01,900,upgrade,success
629,2023-05-01,99,subscription,success
631,2023-05-01,99,subscription,success
632,2023-05-01,99,subscription,success
633,2023-05-01,99,subscription,success
634,2023-05-01,999,subscription,success
636,2023-05-01,99,subscription,success
638,2023-05-01,999,subscription,success
639,2023-05-01,200,upgrade,success
639,2023-05-01,99,subscription,success
640,2023-05-01,99,subscription,success
641,2023-05-01,99,subscription,success
642,2023-05-01,99,subscription,success
644,2023-05-01,99,subscription,success
645,2023-05-01,99,subscription,success
648,2023-05-01,200,upgrade,success
648,2023-05-01,99,subscription,success
649,2023-05-01,99,subscription,success
652,2023-05-01,99,subscription,success
653,2023-05-01,900,upgrade,success
653,2023-05-01,99,subscription,success
654,2023-05-01,99,subscription,success
655,2023-05-01,99,subscription,success
656,2023-05-01,299,subscription,success
659,2023-05-01,99,subscription,success
660,2023-05-01,99,subscription,success
665,2023-05-01,700,upgrade,success
665,2023-05-01,299,subscription,success
666,2023-05-01,99,subscription,success
669,2023-05-01,99,subscription,success
674,2023-05-01,99,subscription,success
676,2023-05-01,99,subscription,success
677,2023-05-01,99,subscription,success
679,2023-05-01,99,subscription,success
682,2023-05-01,99,subscription,success
683,2023-05-01,700,upgrade,success
683,2023-05-01,299,subscription,success
685,2023-05-01,99,subscription,success
686,2023-05-01,700,upgrade,success
686,2023-05-01,299,subscription,success
690,2023-05-01,99,subscription,success
691,2023-05-01,299,subscription,success
693,2023-05-01,99,subscription,success
694,2023-05-01,99,subscription,success
695,2023-05-01,99,subscription,success
696,2023-05-01,200,upgrade,success
696,2023-05-01,99,subscription,success
697,2023-05-01,200,upgrade,success
697,2023-05-01,99,subscription,success
698,2023-05-01,900,upgrade,success
698,2023-05-01,99,subscription,success
699,2023-05-01,299,subscription,success
701,2023-05-01,299,subscription,success
702,2023-05-01,299,subscription,success
703,2023-05-01,200,upgrade,success
703,2023-05-01,99,subscription,success
704,2023-05-01,200,upgrade,success
704,2023-05-01,99,subscription,failed
708,2023-05-01,99,subscription,success
709,2023-05-01,200,upgrade,success
709,2023-05-01,99,subscription,success
713,2023-05-01,99,subscription,success
714,2023-05-01,299,subscription,success
716,2023-05-01,700,refund,success
716,2023-05-01,999,subscription,success
717,2023-05-01,99,subscription,success
718,2023-05-01,99,subscription,failed
719,2023-05-01,99,subscription,success
720,2023-05-01,99,subscription,success
722,2023-05-01,99,subscription,success
723,2023-05-01,99,subscription,success
724,2023-05-01,999,subscription,failed
725,2023-05-01,999,subscription,success
727,2023-05-01,200,upgrade,success
727,2023-05-01,99,subscription,success
728,2023-05-01,999,subscription,success
729,2023-05-01,99,subscription,success
731,2023-05-01,99,subscription,success
732,2023-05-01,99,subscription,success
733,2023-05-01,99,subscription,failed
735,2023-05-01,200,upgrade,success
735,2023-05-01,99,subscription,success
737,2023-05-01,99,subscription,success
738,2023-05-01,99,subscription,success
739,2023-05-01,99,subscription,success
744,2023-05-01,99,subscription,success
745,2023-05-01,99,subscription,success
746,2023-05-01,700,refund,success
746,2023-05-01,999,subscription,failed
747,2023-05-01,999,subscription,success
750,2023-05-01,99,subscription,success
753,2023-05-01,299,subscription,success
754,2023-05-01,999,subscription,success
755,2023-05-01,99,subscription,success
756,2023-05-01,999,subscription,success
757,2023-05-01,99,subscription,success
758,2023-05-01,700,upgrade,success
758,2023-05-01,299,subscription,success
759,2023-05-01,99,subscription,success
761,2023-05-01,999,subscription,success
762,2023-05-01,200,upgrade,success
762,2023-05-01,99,subscription,success
764,2023-05-01,200,refund,success
764,2023-05-01,299,subscription,success
765,2023-05-01,99,subscription,success
769,2023-05-01,99,subscription,success
772,2023-05-01,99,subscription,success
773,2023-05-01,99,subscription,success
774,2023-05-01,99,subscription,success
775,2023-05-01,99,subscription,success
777,2023-05-01,99,subscription,success
780,2023-05-01,200,refund,success
780,2023-05-01,299,subscription,success
781,2023-05-01,99,subscription,success
782,2023-05-01,99,subscription,success
785,2023-05-01,999,subscription,success
787,2023-05-01,999,subscription,success
789,2023-05-01,999,subscription,success
792,2023-05-01,99,subscription,success
794,2023-05-01,99,subscription,success
795,2023-05-01,99,subscription,success
796,2023-05-01,99,subscription,success
801,2023-05-01,99,subscription,success
802,2023-05-01,99,subscription,success
804,2023-05-01,999,subscription,success
805,2023-05-01,99,subscription,success
807,2023-05-01,999,subscription,success
808,2023-05-01,99,subscription,success
809,2023-05-01,99,subscription,success
813,2023-05-01,99,subscription,success
815,2023-05-01,99,subscription,success
816,2023-05-01,999,subscription,success
817,2023-05-01,99,subscription,success
818,2023-05-01,99,subscription,success
819,2023-05-01,99,subscription,failed
820,2023-05-01,99,subscription,success
822,2023-05-01,99,subscription,success
823,2023-05-01,99,subscription,success
824,2023-05-01,200,upgrade,success
824,2023-05-01,99,subscription,success
826,2023-05-01,99,subscription,success
827,2023-05-01,99,subscription,success
828,2023-05-01,200,upgrade,success
828,2023-05-01,99,subscription,success
829,2023-05-01,99,subscription,success
830,2023-05-01,99,subscription,success
831,2023-05-01,99,subscription,success
832,2023-05-01,99,subscription,success
833,2023-05-01,999,subscription,success
834,2023-05-01,999,subscription,success
837,2023-05-01,99,subscription,success
838,2023-05-01,99,subscription,success
839,2023-05-01,700,upgrade,success
839,2023-05-01,299,subscription,success
841,2023-05-01,99,subscription,success
842,2023-05-01,99,subscription,success
843,2023-05-01,999,subscription,success
847,2023-05-01,99,subscription,success
848,2023-05-01,299,subscription,success
849,2023-05-01,999,subscription,success
850,2023-05-01,900,upgrade,success
850,2023-05-01,99,subscription,success
851,2023-05-01,99,subscription,success
852,2023-05-01,99,subscription,success
853,2023-05-01,99,subscription,success
855,2023-05-01,99,subscription,success
856,2023-05-01,99,subscription,success
858,2023-05-01,999,subscription,success
859,2023-05-01,99,subscription,success
860,2023-05-01,99,subscription,success
862,2023-05-01,99,subscription,success
866,2023-05-01,900,upgrade,success
866,2023-05-01,99,subscription,success
867,2023-05-01,900,upgrade,success
867,2023-05-01,99,subscription,success
870,2023-05-01,999,subscription,success
871,2023-05-01,99,subscription,success
872,2023-05-01,200,upgrade,success
872,2023-05-01,99,subscription,success
874,2023-05-01,99,subscription,success
875,2023-05-01,999,subscription,success
878,2023-05-01,99,subscription,success
880,2023-05-01,99,subscription,success
881,2023-05-01,99,subscription,success
882,2023-05-01,299,subscription,success
885,2023-05-01,99,subscription,success
888,2023-05-01,99,subscription,success
889,2023-05-01,99,subscription,success
890,2023-05-01,99,subscription,success
891,2023-05-01,99,subscription,success
893,2023-05-01,200,upgrade,success
893,2023-05-01,99,subscription,success
894,2023-05-01,200,upgrade,success
894,2023-05-01,99,subscription,success
895,2023-05-01,99,subscription,success
897,2023-05-01,99,subscription,success
898,2023-05-01,99,subscription,success
899,2023-05-01,99,subscription,success
900,2023-05-01,900,upgrade,success
900,2023-05-01,99,subscription,success
901,2023-05-01,900,upgrade,success
901,2023-05-01,99,subscription,success
902,2023-05-01,99,subscription,success
903,2023-05-01,99,subscription,success
904,2023-05-01,99,subscription,success
905,2023-05-01,200,upgrade,success
905,2023-05-01,99,subscription,success
906,2023-05-01,99,subscription,success
908,2023-05-01,700,upgrade,success
908,2023-05-01,299,subscription,success
910,2023-05-01,99,subscription,success
912,2023-05-01,99,subscription,success
913,2023-05-01,99,subscription,success
914,2023-05-01,99,subscription,success
915,2023-05-01,700,upgrade,success
915,2023-05-01,299,subscription,success
918,2023-05-01,99,subscription,success
919,2023-05-01,299,subscription,success
920,2023-05-01,99,subscription,success
921,2023-05-01,99,subscription,success
924,2023-05-01,999,subscription,success
926,2023-05-01,299,subscription,success
927,2023-05-01,99,subscription,success
928,2023-05-01,99,subscription,success
931,2023-05-01,99,subscription,success
932,2023-05-01,299,subscription,success
933,2023-05-01,999,subscription,success
936,2023-05-01,99,subscription,success
941,2023-05-01,99,subscription,success
943,2023-05-01,99,subscription,success
944,2023-05-01,99,subscription,success
945,2023-05-01,200,upgrade,success
945,2023-05-01,99,subscription,success
949,2023-05-01,99,subscription,success
954,2023-05-01,99,subscription,success
955,2023-05-01,99,subscription,success
959,2023-05-01,99,subscription,success
961,2023-05-01,99,subscription,success
962,2023-05-01,99,subscription,success
963,2023-05-01,999,subscription,success
967,2023-05-01,99,subscription,success
968,2023-05-01,999,subscription,success
969,2023-05-01,200,upgrade,success
969,2023-05-01,99,subscription,success
970,2023-05-01,200,upgrade,success
970,2023-05-01,99,subscription,success
971,2023-05-01,700,upgrade,success
971,2023-05-01,299,subscription,success
974,2023-05-01,99,subscription,success
975,2023-05-01,999,subscription,success
976,2023-05-01,99,subscription,success
977,2023-05-01,99,subscription,success
978,2023-05-01,99,subscription,success
980,2023-05-01,99,subscription,success
981,2023-05-01,99,subscription,success
983,2023-05-01,99,subscription,success
986,2023-05-01,999,subscription,success
988,2023-05-01,99,subscription,success
989,2023-05-01,99,subscription,success
990,2023-05-01,99,subscription,success
991,2023-05-01,99,subscription,success
992,2023-05-01,99,subscription,success
993,2023-05-01,99,subscription,success
994,2023-05-01,99,subscription,success
995,2023-05-01,200,upgrade,success
995,2023-05-01,99,subscription,failed
996,2023-05-01,99,subscription,success
997,2023-05-01,99,subscription,success
999,2023-05-01,99,subscription,success
1000,2023-05-01,99,subscription,success
1,2023-05-31,99,subscription,success
2,2023-05-31,99,subscription,success
3,2023-05-31,999,subscription,success
4,2023-05-31,99,subscription,success
5,2023-05-31,700,upgrade,success
5,2023-05-31,299,subscription,success
6,2023-05-31,99,subscription,success
7,2023-05-31,99,subscription,success
8,2023-05-31,200,upgrade,success
8,2023-05-31,99,subscription,success
9,2023-05-31,99,subscription,success
10,2023-05-31,99,subscription,success
11,2023-05-31,999,subscription,success
13,2023-05-31,99,subscription,success
14,2023-05-31,99,subscription,success
15,2023-05-31,99,subscription,success
16,2023-05-31,200,refund,success
16,2023-05-31,299,subscription,success
18,2023-05-31,99,subscription,success
19,2023-05-31,99,subscription,success
20,2023-05-31,99,subscription,success
21,2023-05-31,999,subscription,success
22,2023-05-31,999,subscription,success
23,2023-05-31,99,subscription,success
24,2023-05-31,999,subscription,success
25,2023-05-31,999,subscription,success
26,2023-05-31,99,subscription,success
29,2023-05-31,99,subscription,success
30,2023-05-31,999,subscription,success
34,2023-05-31,99,subscription,success
35,2023-05-31,900,upgrade,success
35,2023-05-31,99,subscription,success
36,2023-05-31,999,subscription,success
37,2023-05-31,99,subscription,success
39,2023-05-31,99,subscription,success
41,2023-05-31,999,subscription,success
42,2023-05-31,700,upgrade,success
42,2023-05-31,299,subscription,success
43,2023-05-31,200,upgrade,success
43,2023-05-31,99,subscription,success
44,2023-05-31,99,subscription,success
45,2023-05-31,999,subscription,success
50,2023-05-31,99,subscription,success
51,2023-05-31,99,subscription,success
52,2023-05-31,99,subscription,success
53,2023-05-31,99,subscription,success
54,2023-05-31,99,subscription,success
55,2023-05-31,99,subscription,success
57,2023-05-31,999,subscription,success
58,2023-05-31,200,upgrade,success
58,2023-05-31,99,subscription,success
59,2023-05-31,999,subscription,success
61,2023-05-31,99,subscription,success
62,2023-05-31,99,subscription,success
63,2023-05-31,700,upgrade,success
63,2023-05-31,299,subscription,success
64,2023-05-31,700,upgrade,success
64,2023-05-31,299,subscription,success
65,2023-05-31,99,subscription,success
69,2023-05-31,99,subscription,success
70,2023-05-31,299,subscription,success
71,2023-05-31,99,subscription,success
72,2023-05-31,299,subscription,success
74,2023-05-31,99,subscription,success
75,2023-05-31,99,subscription,success
77,2023-05-31,99,subscription,success
79,2023-05-31,99,subscription,success
80,2023-05-31,99,subscription,success
81,2023-05-31,700,refund,success
81,2023-05-31,999,subscription,success
82,2023-05-31,99,subscription,success
83,2023-05-31,99,subscription,success
84,2023-05-31,99,subscription,success
85,2023-05-31,900,upgrade,success
85,2023-05-31,99,subscription,success
86,2023-05-31,99,subscription,success
87,2023-05-31,99,subscription,success
88,2023-05-31,99,subscription,success
90,2023-05-31,999,subscription,success
92,2023-05-31,200,refund,success
92,2023-05-31,299,subscription,success
93,2023-05-31,200,upgrade,success
93,2023-05-31,99,subscription,success
95,2023-05-31,99,subscription,success
97,2023-05-31,99,subscription,success
98,2023-05-31,299,subscription,success
99,2023-05-31,99,subscription,success
100,2023-05-31,99,subscription,success
101,2023-05-31,99,subscription,success
102,2023-05-31,900,upgrade,success
102,2023-05-31,99,subscription,success
105,2023-05-31,200,upgrade,success
105,2023-05-31,99,subscription,success
106,2023-05-31,99,subscription,success
107,2023-05-31,99,subscription,success
108,2023-05-31,999,subscription,success
110,2023-05-31,200,refund,success
110,2023-05-31,299,subscription,failed
113,2023-05-31,299,subscription,success
114,2023-05-31,99,subscription,success
115,2023-05-31,99,subscription,success
117,2023-05-31,99,subscription,success
118,2023-05-31,99,subscription,success
119,2023-05-31,99,subscription,success
120,2023-05-31,299,subscription,success
121,2023-05-31,900,upgrade,success
121,2023-05-31,99,subscription,success
122,2023-05-31,99,subscription,success
123,2023-05-31,99,subscription,failed
124,2023-05-31,999,subscription,failed
127,2023-05-31,99,subscription,success
128,2023-05-31,99,subscription,success
130,2023-05-31,299,subscription,success
131,2023-05-31,99,subscription,success
132,2023-05-31,99,subscription,success
134,2023-05-31,99,subscription,success
136,2023-05-31,99,subscription,success
137,2023-05-31,99,subscription,success
138,2023-05-31,99,subscription,success
139,2023-05-31,700,refund,success
139,2023-05-31,999,subscription,success
140,2023-05-31,99,subscription,success
141,2023-05-31,700,upgrade,success
141,2023-05-31,299,subscription,success
142,2023-05-31,99,subscription,success
143,2023-05-31,999,subscription,success
144,2023-05-31,99,subscription,success
146,2023-05-31,99,subscription,success
147,2023-05-31,99,subscription,success
148,2023-05-31,99,subscription,success
149,2023-05-31,999,subscription,success
150,2023-05-31,299,subscription,success
152,2023-05-31,99,subscription,success
153,2023-05-31,99,subscription,success
154,2023-05-31,99,subscription,success
156,2023-05-31,99,subscription,success
157,2023-05-31,99,subscription,success
158,2023-05-31,700,upgrade,success
158,2023-05-31,299,subscription,success
160,2023-05-31,299,subscription,success
161,2023-05-31,99,subscription,success
162,2023-05-31,99,subscription,success
163,2023-05-31,99,subscription,success
164,2023-05-31,99,subscription,success
167,2023-05-31,99,subscription,success
168,2023-05-31,99,subscription,success
169,2023-05-31,99,subscription,success
171,2023-05-31,99,subscription,success
172,2023-05-31,99,subscription,success
176,2023-05-31,99,subscription,success
177,2023-05-31,299,subscription,success
178,2023-05-31,99,subscription,success
179,2023-05-31,299,subscription,success
180,2023-05-31,900,upgrade,success
180,2023-05-31,99,subscription,success
181,2023-05-31,999,subscription,success
183,2023-05-31,99,subscription,success
187,2023-05-31,99,subscription,success
188,2023-05-31,99,subscription,success
189,2023-05-31,999,subscription,success
190,2023-05-31,99,subscription,success
191,2023-05-31,99,subscription,failed
192,2023-05-31,999,subscription,success
193,2023-05-31,299,subscription,success
194,2023-05-31,299,subscription,success
197,2023-05-31,99,subscription,success
198,2023-05-31,99,subscription,success
199,2023-05-31,99,subscription,success
200,2023-05-31,99,subscription,success
202,2023-05-31,200,upgrade,success
202,2023-05-31,99,subscription,success
204,2023-05-31,99,subscription,success
205,2023-05-31,99,subscription,success
206,2023-05-31,99,subscription,success
208,2023-05-31,99,subscription,success
209,2023-05-31,99,subscription,success
210,2023-05-31,99,subscription,failed
211,2023-05-31,99,subscription,success
214,2023-05-31,200,upgrade,success
214,2023-05-31,99,subscription,success
215,2023-05-31,99,subscription,success
216,2023-05-31,99,subscription,success
218,2023-05-31,999,subscription,success
219,2023-05-31,99,subscription,success
220,2023-05-31,99,subscription,success
221,2023-05-31,999,subscription,success
222,2023-05-31,999,subscription,success
223,2023-05-31,700,upgrade,success
223,2023-05-31,299,subscription,failed
224,2023-05-31,99,subscription,success
225,2023-05-31,900,upgrade,success
225,2023-05-31,99,subscription,success
226,2023-05-31,99,subscription,success
228,2023-05-31,99,subscription,success
229,2023-05-31,299,subscription,success
231,2023-05-31,99,subscription,success
232,2023-05-31,999,subscription,success
233,2023-05-31,99,subscription,success
235,2023-05-31,99,subscription,success
236,2023-05-31,99,subscription,success
237,2023-05-31,200,refund,success
237,2023-05-31,299,subscription,success
238,2023-05-31,99,subscription,success
239,2023-05-31,900,upgrade,success
239,2023-05-31,99,subscription,success
241,2023-05-31,999,subscription,success
243,2023-05-31,299,subscription,success
244,2023-05-31,99,subscription,success
245,2023-05-31,99,subscription,success
246,2023-05-31,999,subscription,success
247,2023-05-31,700,refund,success
247,2023-05-31,999,subscription,success
248,2023-05-31,999,subscription,success
249,2023-05-31,999,subscription,success
250,2023-05-31,299,subscription,success
251,2023-05-31,999,subscription,success
252,2023-05-31,299,subscription,success
255,2023-05-31,99,subscription,success
256,2023-05-31,99,subscription,success
257,2023-05-31,99,subscription,success
258,2023-05-31,700,upgrade,success
258,2023-05-31,299,subscription,success
259,2023-05-31,99,subscription,success
260,2023-05-31,99,subscription,success
262,2023-05-31,99,subscription,failed
263,2023-05-31,999,subscription,success
264,2023-05-31,99,subscription,success
265,2023-05-31,99,subscription,success
267,2023-05-31,99,subscription,success
269,2023-05-31,99,subscription,success
271,2023-05-31,700,upgrade,success
271,2023-05-31,299,subscription,success
272,2023-05-31,200,upgrade,success
272,2023-05-31,99,subscription,success
273,2023-05-31,299,subscription,success
275,2023-05-31,99,subscription,success
276,2023-05-31,200,upgrade,success
276,2023-05-31,99,subscription,success
279,2023-05-31,99,subscription,success
281,2023-05-31,99,subscription,success
282,2023-05-31,999,subscription,success
283,2023-05-31,999,subscription,success
284,2023-05-31,99,subscription,success
285,2023-05-31,99,subscription,success
287,2023-05-31,200,upgrade,success
287,2023-05-31,99,subscription,success
288,2023-05-31,99,subscription,success
289,2023-05-31,99,subscription,success
290,2023-05-31,99,subscription,success
291,2023-05-31,99,subscription,success
295,2023-05-31,200,upgrade,success
295,2023-05-31,99,subscription,success
296,2023-05-31,999,subscription,success
297,2023-05-31,900,upgrade,success
297,2023-05-31,99,subscription,success
298,2023-05-31,99,subscription,success
299,2023-05-31,900,upgrade,success
299,2023-05-31,99,subscription,success
300,2023-05-31,200,upgrade,success
300,2023-05-31,99,subscription,success
301,2023-05-31,299,subscription,success
303,2023-05-31,299,subscription,success
304,2023-05-31,299,subscription,success
305,2023-05-31,999,subscription,success
307,2023-05-31,99,subscription,success
308,2023-05-31,900,upgrade,success
308,2023-05-31,99,subscription,success
309,2023-05-31,99,subscription,success
310,2023-05-31,999,subscription,success
311,2023-05-31,99,subscription,success
312,2023-05-31,99,subscription,success
314,2023-05-31,900,upgrade,success
314,2023-05-31,99,subscription,failed
316,2023-05-31,99,subscription,success
317,2023-05-31,99,subscription,success
318,2023-05-31,200,refund,success
318,2023-05-31,299,subscription,success
320,2023-05-31,99,subscription,success
321,2023-05-31,99,subscription,success
322,2023-05-31,99,subscription,success
323,2023-05-31,999,subscription,success
324,2023-05-31,99,subscription,success
325,2023-05-31,299,subscription,success
326,2023-05-31,99,subscription,success
327,2023-05-31,99,subscription,success
328,2023-05-31,999,subscription,success
329,2023-05-31,900,upgrade,success
329,2023-05-31,99,subscription,success
330,2023-05-31,99,subscription,success
331,2023-05-31,200,upgrade,success
331,2023-05-31,99,subscription,success
333,2023-05-31,99,subscription,success
334,2023-05-31,99,subscription,success
336,2023-05-31,99,subscription,success
338,2023-05-31,99,subscription,success
339,2023-05-31,99,subscription,failed
340,2023-05-31,999,subscription,success
341,2023-05-31,99,subscription,success
342,2023-05-31,900,upgrade,success
342,2023-05-31,99,subscription,success
344,2023-05-31,99,subscription,failed
345,2023-05-31,99,subscription,success
346,2023-05-31,99,subscription,success
348,2023-05-31,99,subscription,failed
349,2023-05-31,99,subscription,success
351,2023-05-31,200,upgrade,success
351,2023-05-31,99,subscription,failed
352,2023-05-31,200,upgrade,success
352,2023-05-31,99,subscription,success
353,2023-05-31,99,subscription,success
354,2023-05-31,99,subscription,success
355,2023-05-31,99,subscription,success
357,2023-05-31,900,upgrade,success
357,2023-05-31,99,subscription,success
358,2023-05-31,99,subscription,success
359,2023-05-31,999,subscription,success
360,2023-05-31,99,subscription,success
363,2023-05-31,99,subscription,success
364,2023-05-31,99,subscription,success
365,2023-05-31,99,subscription,success
366,2023-05-31,900,upgrade,success
366,2023-05-31,99,subscription,success
367,2023-05-31,99,subscription,success
368,2023-05-31,299,subscription,success
369,2023-05-31,99,subscription,success
370,2023-05-31,99,subscription,success
371,2023-05-31,999,subscription,success
374,2023-05-31,99,subscription,success
375,2023-05-31,99,subscription,success
377,2023-05-31,99,subscription,failed
378,2023-05-31,99,subscription,success
379,2023-05-31,99,subscription,success
380,2023-05-31,99,subscription,success
381,2023-05-31,99,subscription,failed
382,2023-05-31,99,subscription,success
383,2023-05-31,900,upgrade,success
383,2023-05-31,99,subscription,success
384,2023-05-31,99,subscription,failed
385,2023-05-31,99,subscription,success
386,2023-05-31,99,subscription,success
388,2023-05-31,999,subscription,success
389,2023-05-31,99,subscription,success
391,2023-05-31,299,subscription,success
393,2023-05-31,299,subscription,success
394,2023-05-31,99,subscription,failed
396,2023-05-31,999,subscription,success
397,2023-05-31,99,subscription,success
399,2023-05-31,999,subscription,success
401,2023-05-31,299,subscription,success
402,2023-05-31,200,upgrade,success
402,2023-05-31,99,subscription,success
403,2023-05-31,99,subscription,success
404,2023-05-31,99,subscription,success
405,2023-05-31,299,subscription,success
409,2023-05-31,99,subscription,success
411,2023-05-31,99,subscription,success
412,2023-05-31,999,subscription,success
413,2023-05-31,99,subscription,success
414,2023-05-31,99,subscription,success
415,2023-05-31,99,subscription,success
416,2023-05-31,99,subscription,success
417,2023-05-31,99,subscription,success
418,2023-05-31,99,subscription,success
419,2023-05-31,200,upgrade,success
419,2023-05-31,99,subscription,success
420,2023-05-31,99,subscription,success
422,2023-05-31,99,subscription,failed
423,2023-05-31,99,subscription,success
425,2023-05-31,999,subscription,success
426,2023-05-31,99,subscription,success
427,2023-05-31,999,subscription,success
429,2023-05-31,900,upgrade,success
429,2023-05-31,99,subscription,success
430,2023-05-31,99,subscription,success
431,2023-05-31,99,subscription,success
433,2023-05-31,700,upgrade,success
433,2023-05-31,299,subscription,success
435,2023-05-31,999,subscription,success
436,2023-05-31,99,subscription,success
437,2023-05-31,99,subscription,success
438,2023-05-31,99,subscription,success
439,2023-05-31,99,subscription,success
442,2023-05-31,299,subscription,success
443,2023-05-31,99,subscription,success
444,2023-05-31,99,subscription,success
446,2023-05-31,99,subscription,success
447,2023-05-31,99,subscription,success
448,2023-05-31,999,subscription,success
449,2023-05-31,99,subscription,success
450,2023-05-31,99,subscription,success
452,2023-05-31,999,subscription,success
453,2023-05-31,99,subscription,success
454,2023-05-31,99,subscription,success
455,2023-05-31,200,upgrade,success
455,2023-05-31,99,subscription,success
456,2023-05-31,99,subscription,success
458,2023-05-31,99,subscription,success
459,2023-05-31,99,subscription,success
460,2023-05-31,999,subscription,success
461,2023-05-31,99,subscription,success
462,2023-05-31,999,subscription,success
463,2023-05-31,999,subscription,success
464,2023-05-31,99,subscription,success
466,2023-05-31,99,subscription,success
470,2023-05-31,999,subscription,success
472,2023-05-31,99,subscription,success
473,2023-05-31,299,subscription,success
474,2023-05-31,999,subscription,success
475,2023-05-31,299,subscription,success
477,2023-05-31,200,upgrade,success
477,2023-05-31,99,subscription,success
478,2023-05-31,200,upgrade,success
478,2023-05-31,99,subscription,success
480,2023-05-31,99,subscription,success
481,2023-05-31,999,subscription,success
482,2023-05-31,999,subscription,success
484,2023-05-31,99,subscription,success
485,2023-05-31,999,subscription,success
487,2023-05-31,99,subscription,success
488,2023-05-31,700,upgrade,success
488,2023-05-31,299,subscription,success
489,2023-05-31,999,subscription,success
490,2023-05-31,999,subscription,failed
491,2023-05-31,299,subscription,success
492,2023-05-31,99,subscription,failed
493,2023-05-31,99,subscription,success
495,2023-05-31,99,subscription,success
496,2023-05-31,999,subscription,success
497,2023-05-31,99,subscription,success
498,2023-05-31,99,subscription,success
500,2023-05-31,99,subscription,success
501,2023-05-31,700,refund,success
501,2023-05-31,999,subscription,success
502,2023-05-31,99,subscription,success
503,2023-05-31,99,subscription,success
504,2023-05-31,99,subscription,success
505,2023-05-31,99,subscription,success
508,2023-05-31,999,subscription,success
510,2023-05-31,99,subscription,success
511,2023-05-31,999,subscription,success
512,2023-05-31,99,subscription,failed
513,2023-05-31,999,subscription,success
514,2023-05-31,999,subscription,failed
515,2023-05-31,900,upgrade,success
515,2023-05-31,99,subscription,success
517,2023-05-31,99,subscription,success
520,2023-05-31,99,subscription,success
521,2023-05-31,999,subscription,success
522,2023-05-31,99,subscription,success
523,2023-05-31,99,subscription,success
524,2023-05-31,99,subscription,failed
525,2023-05-31,99,subscription,success
526,2023-05-31,99,subscription,success
528,2023-05-31,99,subscription,success
529,2023-05-31,200,upgrade,success
529,2023-05-31,99,subscription,success
530,2023-05-31,99,subscription,success
531,2023-05-31,999,subscription,success
534,2023-05-31,200,upgrade,success
534,2023-05-31,99,subscription,success
537,2023-05-31,99,subscription,success
538,2023-05-31,99,subscription,success
540,2023-05-31,200,upgrade,success
540,2023-05-31,99,subscription,success
542,2023-05-31,99,subscription,success
543,2023-05-31,99,subscription,success
544,2023-05-31,99,subscription,success
546,2023-05-31,99,subscription,success
547,2023-05-31,999,subscription,success
548,2023-05-31,999,subscription,success
549,2023-05-31,299,subscription,success
552,2023-05-31,99,subscription,success
553,2023-05-31,200,upgrade,success
553,2023-05-31,99,subscription,success
556,2023-05-31,99,subscription,failed
557,2023-05-31,299,subscription,success
560,2023-05-31,99,subscription,success
561,2023-05-31,99,subscription,success
562,2023-05-31,99,subscription,success
